,UNITID,TYPE,1516_ASSETS,1516_EXPENSES,1516_REVENUE,1516_RESEARCH,1415_ASSETS,1415_EXPENSES,1415_REVENUE,1415_RESEARCH,1314_ASSETS,1314_EXPENSES,1314_REVENUE,1314_RESEARCH,1213_ASSETS,1213_EXPENSES,1213_REVENUE,1213_RESEARCH,1112_ASSETS,1112_EXPENSES,1112_REVENUE,1112_RESEARCH,1011_ASSETS,1011_EXPENSES,1011_REVENUE,1011_RESEARCH,0910_ASSETS,0910_EXPENSES,0910_REVENUE,0910_RESEARCH,0809_ASSETS,0809_EXPENSES,0809_REVENUE,0809_RESEARCH,0708_ASSETS,0708_EXPENSES,0708_REVENUE,0708_RESEARCH,0607_ASSETS,0607_EXPENSES,0607_REVENUE,0607_RESEARCH,0506_ASSETS,0506_EXPENSES,0506_REVENUE,0506_RESEARCH,0405_ASSETS,0405_EXPENSES,0405_REVENUE,0405_RESEARCH,0304_ASSETS,0304_EXPENSES,0304_REVENUE,0304_RESEARCH,0203_ASSETS,0203_EXPENSES,0203_REVENUE,0203_RESEARCH,0102_ASSETS,0102_EXPENSES,0102_REVENUE,0102_RESEARCH
453,174066,public,2881019054.0,3082281536.0,3186612267.0,810882503,2792141527.0,3002216917.0,3093036263.0,818240872,3305062838.0,3027768034.0,3194809957.0,792892181,3138020915.0,2823887101.0,3017117357.0,767385456,2967255077.0,2720766306.0,2859791803.0,739082890,2840848153.0,2674494440.0,2974160939.0,731987418,2541181654.0,2743419751.0,2852532176.0,729351139,2425752215.0,2682239235,2346361595,672109956,2715445407.0,2610000500,2607186118,547581941,2718259789.0,2328787414,2633592331,495165171,2413454873.0,2182280854,2297056728,463459171,2296873519.0,2037771087,2242396365,450070804,2094053721.0,1936203801,2142928315,410114996,1882351851,1964920635,1948933948,398837271,1903907690.0,1850850897.0,1824875276.0,388686864.0
454,174075,public,45723709.0,35942463.0,42539545.0,501670,39126627.0,34926078.0,34821681.0,513447,47196438.0,34065558.0,34323275.0,471536,46938721.0,33503084.0,35750216.0,481060,44691589.0,30807346.0,28301121.0,561528,47197814.0,28934709.0,34739157.0,415228,41393366.0,26603263.0,30786000.0,516931,37210629.0,28008876,27528390,493835,37739376.0,28931931,27435038,171763,39236269.0,26847726,30086092,521644,35997902.0,22332789,23801348,507411,34529343.0,22934395,28035511,709455,29428227.0,22348029,24828211,538326,27427549,22952620,24561283,530905,25325641.0,21346320.0,25518548.0,314873.0
455,174233,public,271204436.0,230801708.0,235902037.0,26668690,266104107.0,225554506.0,228195457.0,24512972,320807492.0,239330768.0,243838810.0,24552835,316299450.0,240398337.0,216838416.0,23075233,339859371.0,225766784.0,217949832.0,23726174,347676323.0,225654139.0,219480492.0,22342500,353849970.0,200726345.0,248104525.0,22193375,306549409.0,212612148,221936780,20154719,296536298.0,214156067,219308288,16725360,291384077.0,190765353,228039271,15097778,254110159.0,177224846,191609370,14504320,239725635.0,164492015,177421477,13867843,226796175.0,150407061,179635177,11531060,204432544,150978139,159592305,12135112,189017219.0,142263521.0,163756154.0,10978393.0
456,174251,public,53760144.0,50256733.0,45734488.0,1028433,58282389.0,50340278.0,47668430.0,1267938,72356669.0,51501566.0,48858876.0,1374016,74999359.0,48472438.0,47334563.0,1180881,76137234.0,47080906.0,43079645.0,1148954,80138495.0,43788208.0,57002919.0,527840,66923784.0,41010201.0,51864775.0,1041267,55721195.0,41137862,41412605,488495,55296480.0,44580929,41652375,428187,58225033.0,41040507,41450069,324016,57815469.0,38542525,43187870,288928,54975602.0,35395599,36134931,245416,52430792.0,35553352,36434748,105824,49182762,35932721,34458816,64915,53052015.0,34606504.0,37199543.0,86320.0
457,175342,public,102945751.0,84116208.0,84176029.0,6577757,102885930.0,81973567.0,91534753.0,8274351,150819284.0,85186972.0,89257651.0,8372391,146784616.0,86696218.0,89482521.0,9278432,145067803.0,81737169.0,91832434.0,9753927,134918786.0,80181158.0,85886296.0,10068137,130962993.0,80838201.0,79319507.0,8187835,133296588.0,77345135,84655136,7404497,125986587.0,79277734,98234870,9544707,115781005.0,72316166,93450813,7653529,93094194.0,64746957,71168304,6592823,85425082.0,63067523,64492908,6301963,83945851.0,60926868,63786747,6987764,82283164,60418816,64379288,6809757,78203028.0,55797976.0,59095338.0,6402491.0
458,175616,public,74077089.0,75663897.0,73813413.0,219415,75829756.0,65481177.0,70007161.0,184226,106840893.0,63705046.0,70242412.0,148900,100560555.0,63803038.0,68911202.0,299044,98436371.0,62076498.0,64874140.0,313341,98155373.0,66342512.0,71632470.0,14192,92865415.0,65947181.0,71355946.0,27031,87456650.0,61203253,62781544,60215,89331028.0,63111379,64989900,56497,89535029.0,60450363,66174945,61620,83810447.0,64708655,63457820,46280,85040619.0,67265216,70378136,76112,81927725.0,65012765,67014854,76162,79925825,56527401,62272706,100384,73669486.0,50591007.0,54279531.0,197652.0
459,175856,public,114467649.0,206453396.0,229656060.0,20729637,91264985.0,196999278.0,190860406.0,21466206,208577381.0,193983436.0,186498738.0,23222554,216062079.0,188373372.0,190015917.0,30776839,215047649.0,191546873.0,208131410.0,37320799,198463111.0,181466277.0,199707369.0,37886510,180222020.0,177530816.0,185716409.0,34039354,172036427.0,182170291,181641154,31579640,174175453.0,183260873,183413693,29721702,174022633.0,180268934,180930850,28327197,182741693.0,172239711,172951774,27779106,182029630.0,172603130,165595114,25464269,178407643.0,166182151,175803030,24288772,169752170,149111637,179836721,20794148,136881177.0,135582534.0,149986682.0,18389982.0
460,175999,public,49216324.0,105862756.0,84651437.0,0,72905622.0,75788334.0,81518583.0,0,80748275.0,73523249.0,82097269.0,0,70885571.0,69089184.0,74488946.0,0,66601947.0,71309639.0,76995316.0,0,61061969.0,71579091.0,71046892.0,0,61362662.0,67644203.0,69046363.0,0,59909741.0,76993689,73538008,0,63365422.0,68537458,72693401,0,59470715.0,114563652,117456937,0,43200227.0,112961507,117844656,0,38395196.0,65475239,66936047,0,36127725.0,60806967,57458292,0,40898567,61274743,65191985,0,34711090.0,55536658.0,56954413.0,0.0
461,176017,public,921817001.0,1968006021.0,2079256071.0,116764180,816452208.0,1794778831.0,1978118684.0,83048543,1695032579.0,1683785855.0,1789438700.0,85634671,872655214.0,446241606.0,484510520.0,53880533,835356091.0,422790673.0,460919722.0,50153585,797227042.0,397071083.0,471437336.0,53406826,722860789.0,369532048.0,433111973.0,51795773,659280864.0,358869960,401972668,52415746,616178156.0,350271204,382681083,57015256,583768277.0,327579428,373395019,46419322,537895618.0,303009890,336253206,44237550,504581597.0,280357681,315352962,42940699,469242442.0,265975736,307896923,43481657,423805943,266725135,294485161,43811953,390376222.0,256450111.0,279358300.0,42199241.0
462,176035,public,86446085.0,52346524.0,50962951.0,644498,87683035.0,50768888.0,54358534.0,657290,112196989.0,45688071.0,48962617.0,686134,110876640.0,44129925.0,53437262.0,1377147,102600978.0,43805705.0,50912747.0,1481905,96199894.0,41763950.0,47583569.0,1629639,91082123.0,42277972.0,44368168.0,1415470,89522937.0,42186628,44241855,1397972,87476931.0,42111697,44237968,1434064,96014381.0,41019856,41827978,1281238,85734915.0,39777932,50503708,1527792,78008835.0,47138485,55651767,942440,69513338.0,46298044,45901985,7056,67543758,52332047,53459100,9746,65827214.0,35037231.0,38957317.0,6953.0
463,176044,public,67713524.0,53489598.0,58398602.0,20421,62804521.0,53524526.0,65415060.0,11998,83795773.0,55673864.0,61536500.0,39580,77933137.0,55869141.0,65461892.0,106557,68340386.0,59532766.0,71085305.0,257702,56787847.0,64375565.0,64091963.0,493971,57071449.0,64507937.0,64949296.0,422722,51072012.0,75887539,73425616,330472,53533935.0,71966142,76968891,333171,51367090.0,69185027,70389336,369962,42022285.0,69201947,69482337,384607,55105456.0,66343744,73172718,338838,49592272.0,54195516,60858862,353799,47075640,50900892,53456484,562575,45272295.0,53211569.0,55623164.0,376212.0
464,176080,public,463846767.0,680586812.0,729152749.0,167039803,415566495.0,640511953.0,677923258.0,160941329,775178033.0,609071359.0,674458407.0,148488435,710636788.0,582134547.0,608371752.0,146908168,684939487.0,600605082.0,612756879.0,169217469,674692505.0,571341116.0,611386845.0,173509811,635367129.0,591408843.0,616371267.0,196784722,611285610.0,582747476,583174234,177280130,610879856.0,567049288,601759641,172401564,576169504.0,534084801,588557117,156666100,521697186.0,483177559,508566834,137459212,496307911.0,466374203,485731592,134708966,476950562.0,443665291,470790832,133495037,449825021,427376219,453389256,141973894,437915784.0,420386980.0,478130904.0,139399153.0
465,176372,public,292361481.0,337898909.0,348582355.0,54298806,285407720.0,327053468.0,335563228.0,46660426,446009520.0,328057052.0,348853112.0,47242219,425213460.0,317187279.0,334512417.0,46759861,407888322.0,317442937.0,332388766.0,52842375,392942493.0,313365485.0,327344156.0,52903681,378963822.0,316442880.0,318918636.0,52808819,376488066.0,320322789,351266028,47554279,345544827.0,313992718,331810038,47739064,309858160.0,305961548,338889692,49742028,276664208.0,283792702,297502431,44824709,271257087.0,261681367,273105474,42635865,259832980.0,261500997,271826743,40830073,249507234,249423311,277885384,38853660,216752739.0,235974576.0,259027592.0,33105883.0
466,176965,public,173410577.0,200845313.0,215881069.0,489219,158374821.0,188422905.0,205533362.0,516281,218416815.0,181176748.0,194362815.0,583359,205230748.0,173394372.0,182933636.0,542330,196481943.0,168754995.0,176460017.0,807964,188776921.0,166183468.0,178176827.0,815576,176783562.0,161048459.0,181521814.0,1368291,156310207.0,158657083,173221721,1488482,141745569.0,156274442,168686441,3125178,136397897.0,150311208,152304983,2974737,133930414.0,144641174,143035901,3794118,134683694.0,144586582,142034976,2564717,136247907.0,127349812,135046040,1672489,128358354,123351662,130158015,1219179,117861310.0,127522797.0,126072819.0,1176322.0
467,177056,public,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,1699051.0,1723283.0,0,,1637664,1441190,0,361908.0,2138759,1880447,0,620220.0,1741502,1718771,0,642951.0,1744828,1660127,0,727652.0,1767660,1847337,0,647975.0,1852542,1792621,0,0,2070316,2179055,0,0.0,2071068.0,2238971.0,0.0
468,177551,public,40197355.0,30461832.0,31116067.0,0,37101368.0,27605822.0,28611968.0,0,36465850.0,26168446.0,25830873.0,0,37618454.0,27339628.0,27474810.0,208,37674920.0,27482736.0,27405511.0,10699,37752145.0,28164019.0,27428503.0,39263,38487661.0,26327335.0,31003707.0,39710,36709814.0,24112517,38679097,52422,24631753.0,24355863,29752551,21413,23511339.0,23741197,22349428,0,24903108.0,19675989,20181044,0,25039525.0,19427355,18495092,0,25971788.0,18725974,17830621,0,26867141,19395216,19470649,0,26791708.0,17460310.0,22201165.0,0.0
469,177940,public,61124484.0,52882801.0,58798824.0,5567188,55159363.0,51799011.0,54278189.0,6424242,76518465.0,51129351.0,49793164.0,6705196,78191757.0,52730866.0,50990192.0,7313965,79932431.0,54819950.0,58372892.0,7765664,76379489.0,55435780.0,56336226.0,8489740,75479043.0,54430967.0,55682208.0,7568736,74227802.0,50914738,54563219,5738046,70579321.0,47940546,46824147,5271163,71695720.0,42459376,45128575,4047774,69026521.0,41397392,42540822,3589170,67883091.0,39361240,41304028,1923659,65940303.0,38183835,40723461,1758846,63400677,37118749,37654169,1945532,62865257.0,39473031.0,40319221.0,2672040.0
470,177977,public,33998688.0,22970099.0,24339618.0,0,32629169.0,21270392.0,21719102.0,0,43739326.0,21739533.0,22457685.0,0,42939376.0,20701254.0,20644964.0,0,43220216.0,19876961.0,19762033.0,0,43335144.0,19738169.0,20122502.0,0,43100337.0,24646834.0,34861020.0,0,32886151.0,21412033,26861998,0,27436186.0,20080702,22713994,0,26740492.0,17443721,19213814,0,24970399.0,15816861,15687609,0,25099651.0,15553497,16419391,0,24233757.0,15559992,15436647,0,24357102,13999837,14673387,0,23683552.0,14390494.0,14909971.0,0.0
471,178341,public,62454074.0,72526564.0,73261646.0,0,61718991.0,70068559.0,76734597.0,0,87178289.0,69115924.0,69406260.0,0,89194252.0,66810633.0,67625046.0,0,90187292.0,65419622.0,67606064.0,0,89234120.0,64645489.0,71011521.0,0,84234244.0,60285521.0,75620588.0,0,70082435.0,55899518,70318370,0,55663583.0,61362912,60945540,0,56080952.0,59180412,56665681,0,60011487.0,53887061,53014345,0,60884203.0,49637878,52177642,0,58344439.0,46756754,49233293,0,55867900,46285086,47413057,0,54739929.0,43955908.0,43211308.0,0.0
472,178387,public,49453836.0,73009491.0,72626327.0,35972,51766658.0,71637925.0,71281814.0,9907,82374463.0,69986359.0,68363747.0,17623,84684908.0,68065838.0,69817612.0,22303,82933134.0,67609841.0,68659978.0,109819,81882997.0,67500922.0,74500098.0,110162,74883821.0,59160959.0,85164695.0,128170,48880085.0,58709902,69479267,307915,38110721.0,54492906,58098711,311302,34504916.0,52186810,51152641,222394,35539085.0,51334924,48637957,280311,38236052.0,47762841,50422874,228349,35576019.0,44486042,47426043,92421,32636018,44311719,45681707,54908,31266030.0,46282386.0,42743255.0,40818.0
473,178396,public,3183891337.0,2172422477.0,2312252417.0,157493813,3044061398.0,2111260516.0,2216331274.0,157160233,2944825559.0,2019682949.0,2196625045.0,157766168,2767883464.0,1946567607.0,2121588101.0,164223719,2592862972.0,1877387323.0,1981169735.0,160685186,2489082061.0,1774910091.0,1958772076.0,163656061,2305220075.0,1678184727.0,1881091637.0,172011985,2102313166.0,1641980498,1652679074,171907552,2078280135.0,1607479553,1679849428,165934405,2005910261.0,1513270999,1671055902,155118501,1848125358.0,1437990316,1595996660,150882317,1690119015.0,1357803723,1506293534,142518623,1631632221.0,1183806953,1408304177,141441174,1407134995,1137707886,1251629182,123426876,1293213699.0,1073087360.0,1049375396.0,124252802.0
474,178402,public,420505296.0,394306447.0,382983777.0,19841371,431827966.0,381171918.0,387262339.0,19758570,425737545.0,379587267.0,387576863.0,21234717,417747949.0,363170520.0,372036942.0,21307389,408881527.0,355184112.0,351631218.0,21245740,412434421.0,342208184.0,364218466.0,24992321,390424139.0,331875611.0,357771830.0,23029242,364527919.0,319769108,308020538,22541292,376276489.0,305487912,300664403,18437630,381099998.0,288775407,325015698,16885109,344859707.0,287614753,314025732,16824621,318448726.0,275657824,307191503,19413079,309312583.0,260595452,293175166,22360977,276732869,250788022,273855267,20042494,253665624.0,218131001.0,208175938.0,16680219.0
475,178411,public,456591627.0,214618142.0,216748461.0,26695097,454461308.0,207327985.0,214656539.0,27217220,447132755.0,186751118.0,219604412.0,28424546,414279461.0,172752321.0,203645754.0,27806154,383386028.0,172486720.0,179192134.0,28408196,376680616.0,165620047.0,202308526.0,31792243,339992137.0,160634162.0,188058600.0,32235557,312567700.0,155962145,151064628,27322872,317465218.0,154944998,177834777,31819904,294575439.0,140733961,163485430,23398584,271823970.0,144912767,163258081,31008835,253478655.0,135555770,153781491,29237538,245643254.0,126317731,141677988,30353950,230282997,116808518,129191011,23888835,217900504.0,109077808.0,102115551.0,19726359.0
476,178420,public,330788418.0,215818552.0,225688852.0,9741714,320918118.0,228672034.0,213291750.0,10095901,336298401.0,221096499.0,222152689.0,12556330,335242211.0,211779651.0,223294109.0,13582297,323727752.0,207842775.0,213885388.0,15437924,317685140.0,198613196.0,226416543.0,14259602,289881794.0,200632476.0,221701200.0,11424696,268813069.0,203598090,206690033,12662206,265721126.0,203620957,206710991,11813189,262631092.0,192582838,203190665,8905404,252023265.0,183633869,187309490,8666063,248347643.0,173602203,175267682,8824897,264482917.0,164827885,166810053,8891372,262500749,149677106,163279407,7736875,248898448.0,153381894.0,148770892.0,8385253.0
477,178439,public,-50229384.0,130921548.0,97303736.0,3788626,-16611574.0,135547349.0,135599063.0,2408752,-22498210.0,116156358.0,235153356.0,3451987,368451997.0,93302961.0,85995857.0,792246,375759097.0,135987091.0,91383486.0,3052945,420361200.0,106750512.0,171894754.0,3482676,355216957.0,104807149.0,149632109.0,977238,316555164.0,100677855,24534176,4099219,392698843.0,96734911,110527774,428479,358990033.0,48055639,128898408,114254,278147262.0,73538573,58045300,122604,293640536.0,72299246,97370711,43461,278735233.0,107374841,105023258,430540,281086816,110321583,121298913,2139597,270149486.0,93918264.0,139392446.0,1703792.0
478,178615,public,216543807.0,105597565.0,110781871.0,939167,211359501.0,104150386.0,108206218.0,1169579,256170418.0,103004993.0,108167041.0,919671,251389855.0,101072637.0,106028423.0,856535,246434069.0,101626986.0,102528615.0,938367,245532440.0,96843894.0,113376242.0,945853,229065010.0,94607524.0,109233469.0,1058024,216661400.0,98137455,102626649,794769,213547924.0,95367415,101650793,843175,211948077.0,88830078,97070064,503615,203826642.0,89301579,97576626,636429,195551595.0,84726570,89700839,506965,190577333.0,80147429,82582700,573413,188142062,79215678,81189910,490255,179668192.0,84360164.0,78700345.0,321636.0
479,178624,public,85984211.0,108317401.0,114687946.0,295864,79643054.0,102937440.0,112150481.0,293065,113482182.0,102354580.0,105362376.0,258889,110812415.0,98844134.0,103452349.0,396757,107516158.0,102587237.0,105037867.0,442114,105128723.0,99855121.0,102848492.0,547459,102142256.0,99485134.0,106354964.0,420271,95275781.0,104389021,116113631,455459,83551171.0,99884466,106224444,380708,77151538.0,88306543,85689969,249715,79768112.0,84825376,81846241,441148,82747247.0,81526114,77634342,368562,86639019.0,75146942,80325138,321564,82185066,70358157,78120320,363921,74422903.0,71095289.0,69913693.0,449128.0
480,178828,public,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,1325614.0,556149.0,0,,1249003,620957,0,627203.0,218815,384301,0,607658.0,196161,291417,0,591676.0,251867,306055,0,591676.0,174583,194036,0,561010.0,145709,183740,0,543103,143989,169750,0,474677.0,134897.0,152008.0,0.0
481,179344,public,14786291.0,14854820.0,14331218.0,11705,15309893.0,14969311.0,14557807.0,728,22009223.0,14411324.0,14289718.0,1673,22166902.0,13806336.0,13575870.0,0,22397368.0,13255165.0,15547986.0,0,19404235.0,12986117.0,13996078.0,688,17791754.0,11492616.0,13387909.0,0,15896461.0,10662926,11570235,0,14989151.0,10358224,11628882,6293,14457120.0,9751139,9992355,14823,14213659.0,9517662,9934983,0,14200906.0,10267509,10666152,0,13689757.0,9263297,9280384,0,13420480,9798253,9174105,0,17372875.0,8705501.0,9014588.0,0.0
482,179557,public,266132182.0,175909456.0,176596291.0,1113563,265445347.0,188421623.0,193404658.0,1186280,327731637.0,177744496.0,184186763.0,981144,322618912.0,171814785.0,182618222.0,803606,311815475.0,164636069.0,180141278.0,566049,296310266.0,161307630.0,175644901.0,759009,281972995.0,159237011.0,172465531.0,694072,268744475.0,153991018,162353249,655596,260382244.0,147230580,183046624,560834,224566200.0,136396299,146407687,438535,214554812.0,131633857,145592469,429420,200596200.0,124153655,134626355,358976,190123500.0,116167813,126187290,377580,180104043,110410401,118859936,352154,171654488.0,106107538.0,111833588.0,527323.0
483,179566,public,337159123.0,314584475.0,333948761.0,14118798,317794837.0,295790317.0,313184468.0,13902498,431401616.0,287139816.0,297825904.0,14716068,421971921.0,275531931.0,288259739.0,14551980,409244113.0,275563840.0,283659483.0,15205258,401148470.0,265263461.0,288409094.0,15719871,378002837.0,269904078.0,291184138.0,18172000,356722777.0,260875410,287628601,16813426,329969586.0,241169867,265190864,15280273,305948589.0,224294407,251484142,14713340,278758854.0,207807390,233655195,10497033,252911049.0,200801081,221970848,9250437,231741282.0,190485310,197548608,6151527,224677984,188380406,188745593,5262240,223060131.0,190812943.0,184790987.0,5140426.0
484,180179,public,42881185.0,65574162.0,63725657.0,529578,44729690.0,68616843.0,65572215.0,641092,61495064.0,68989925.0,66195351.0,679254,62930663.0,67750895.0,66077860.0,655932,64603698.0,66366249.0,68560266.0,625149,62409681.0,66815295.0,69111752.0,848959,61244649.0,63418451.0,67870258.0,879070,56792842.0,62554304,67563275,987540,51783871.0,62273244,70193529,1221969,43863586.0,58757416,63807790,818153,38813212.0,55908551,59047154,988602,35674609.0,53775165,54209764,834488,35240006.0,52418451,52955210,501177,34703247,48005299,51500888,549900,30973908.0,44879453.0,48179822.0,373207.0
485,180249,public,22855978.0,20530620.0,22672421.0,0,19999888.0,21472812.0,20779458.0,0,23075493.0,21874757.0,22264333.0,0,23282769.0,18446310.0,19144900.0,0,23234273.0,17813404.0,18454907.0,0,23577264.0,17898604.0,18288064.0,0,23187804.0,17222157.0,17735708.0,0,22932587.0,15932088,15198084,0,23666319.0,14924173,22576289,0,16015559.0,12660802,13512450,0,10154284.0,11949283,12946295,0,9626610.0,10962918,10933294,0,9656235.0,9997042,10339525,0,9313751,9304316,9242865,0,9375204.0,8326016.0,8587429.0,0.0
486,180276,public,16900516.0,13272918.0,12965227.0,0,17238222.0,13610155.0,14478336.0,0,18762202.0,13446762.0,12956922.0,0,19009599.0,14448512.0,14563568.0,0,18979107.0,14177703.0,15375855.0,0,17806704.0,12669890.0,16970336.0,0,13552482.0,11076772.0,11702216.0,5023,12943556.0,8866357,9517546,0,12586843.0,7768726,10450114,0,9905455.0,7100861,13203187,0,3803230.0,6932304,8316091,0,2562638.0,6059315,6727241,0,1894712.0,6430382,6867983,0,1457701,6092379,6268051,0,1291448.0,6682153.0,6453118.0,0.0
487,180461,public,254220140.0,419870372.0,440788073.0,117957515,233302439.0,400703867.0,414332476.0,115969135,272767966.0,396245918.0,408068925.0,122588616,253745511.0,383372081.0,382462748.0,121184967,254654844.0,377172109.0,398165081.0,127457968,233661871.0,359219808.0,371748904.0,123680010,220347600.0,354973063.0,370498934.0,126459368,203951410.0,352650932,365057795,125851116,191544541.0,333379547,334872875,101563851,190426585.0,313423037,325719746,97220720,178129882.0,301715158,312603606,97587707,167241433.0,283127040,289306716,91610017,161281256.0,267864013,278126070,79738763,156438006,252413980,264500386,74399428,142973685.0,232756434.0,242145155.0,63734903.0
488,180522,public,15925910.0,25714731.0,26710813.0,721751,14929828.0,25319806.0,25240413.0,680970,20122944.0,23593323.0,24436745.0,688216,18718703.0,23652335.0,24965892.0,661455,18820222.0,23702760.0,24746172.0,450072,17780829.0,23290496.0,24890664.0,530889,15582848.0,22957323.0,25271314.0,734301,13268857.0,21625030,22378154,399211,12515733.0,21574333,22225021,294141,11906790.0,21339651,21291356,55845,11955086.0,22032229,24553425,0,9538274.0,19870262,23449257,12827,5959279.0,20670199,22154805,122874,4474674,20662917,21346814,97168,3688432.0,19605546.0,19255877.0,23345.0
489,180948,public,56271614.0,42125552.0,42264773.0,110727,56132393.0,38986936.0,44539275.0,46274,50478418.0,38401832.0,47264678.0,35141,42670669.0,35209790.0,38121769.0,61869,39935655.0,33360343.0,35585880.0,99540,37966409.0,33105389.0,34981108.0,82779,36674690.0,31701440.0,34176356.0,188048,34199774.0,30679022,33573533,168772,31305263.0,30205197,32740729,216938,28769731.0,28564242,29326650,186005,28007323.0,26007190,25622461,129346,28392052.0,24980515,25402267,251850,27970300.0,24109305,26073366,159263,26006238,23701050,25654127,170539,24053162.0,23717506.0,26278288.0,138172.0
490,181215,public,168936088.0,109875212.0,112525419.0,1824813,166285881.0,109352433.0,124382096.0,1552911,151256218.0,102214696.0,108889403.0,1669294,144935473.0,100705506.0,105593892.0,1568755,139552754.0,96519350.0,103580210.0,1546135,132491894.0,94704890.0,98024860.0,2041885,129171923.0,89655008.0,94317451.0,1909572,124509481.0,86640085,113690774,1488927,97458792.0,81018845,92877736,1222471,85599902.0,79638296,83488585,1559820,81749613.0,75743712,83635180,1102285,73858145.0,72825848,79138098,971843,67545895.0,67738314,71901498,908332,63382711,67975016,69134645,660707,62223082.0,64401060.0,71373037.0,516927.0
491,181394,public,359881386.0,248745296.0,263209894.0,9738122,345416790.0,242508886.0,299206372.0,9562153,288719304.0,228434275.0,260740658.0,8210873,257519542.0,215617894.0,241154248.0,8402633,231983188.0,209318536.0,223434918.0,7872017,217866806.0,209821269.0,225255756.0,8730800,202801206.0,192040731.0,229816991.0,7945963,165024946.0,186648714,201663359,5454256,150010301.0,172893965,190732012,4429207,132172254.0,162760139,168103591,5300034,126828802.0,157736019,160275718,5763548,124289103.0,151900435,148998802,5937670,127190736.0,143621846,142565113,4834301,128247469,141786214,139763124,4283398,130270559.0,142998354.0,139074694.0,4123848.0
492,181428,public,1438445622.0,506777529.0,702718914.0,121095528,1242504237.0,494087319.0,657420015.0,116025405,1079171538.0,501635488.0,577062873.0,119685928,1003807672.0,492540878.0,580542688.0,116266493,915805862.0,479352978.0,505057936.0,114931604,890100904.0,472168170.0,531283417.0,115636669,830985657.0,466913708.0,503601292.0,110437851,794298073.0,428777225,444859086,88503913,778216212.0,402465241,484985792,83225168,695695661.0,383824490,411819800,82880199,667700351.0,359921532,397094039,78623143,630527844.0,333538097,359270588,77565446,664278107.0,397128930,436235812,73797024,625171225,363332778,435072148,62163243,553431855.0,331466583.0,354929810.0,51112565.0
493,181464,public,1506285228.0,1017842976.0,1087910406.0,212913485,1436217798.0,1008342236.0,1084103910.0,218581152,1353867272.0,938319588.0,1037270476.0,204526179,1265265224.0,896410098.0,1014273263.0,201391778,1148104209.0,870484339.0,947092851.0,197234216,1066271743.0,850951696.0,953600868.0,195631017,963622573.0,810080585.0,921655780.0,180778533,852019594.0,773014038,799800212,147860983,825233420.0,768039632,819853335,138974710,773419721.0,718615513,780745593,138029744,711289641.0,696872283,730712176,132194246,677449744.0,636364245,663326654,121944664,650487332.0,598279547,632082959,116537370,616778430,597065435,604340606,108755542,610008176.0,568031448.0,581623690.0,102612764.0
494,181534,public,52357057.0,23305699.0,27104733.0,76044,48101687.0,23984390.0,26368021.0,103056,45718056.0,23308137.0,28164060.0,175009,43193021.0,22885254.0,25309269.0,121269,40189176.0,23263587.0,21756015.0,100801,41891845.0,22178435.0,25285131.0,66421,39151847.0,18936703.0,21088915.0,0,37335859.0,17649246,18958382,25140,35421387.0,16306709,19920459,42392,26617282.0,15827540,16802844,28678,24756796.0,14979060,16204544,32714,23362402.0,13664281,15093369,62613,21633858.0,12469766,13092058,0,18978562,12214534,12833710,0,14657137.0,12767281.0,15527105.0,4422.0
495,181747,public,128731577.0,27420854.0,41659903.0,1416529,114492528.0,24600490.0,26652768.0,1889885,112440250.0,33747959.0,34741461.0,4002956,111446748.0,29400680.0,27133827.0,4225522,114502830.0,33172174.0,29024844.0,3655667,117860930.0,19837148.0,34435969.0,2058839,103262111.0,17094316.0,52788257.0,2086081,67568169.0,28214883,35899186,1311522,59883866.0,26773696,34150963,913412,52506600.0,30017883,36518189,1273485,46006294.0,19865894,23557146,1595718,42315014.0,11176880,17343442,1755933,37060318.0,12537533,14990477,1317736,34607374,13188311,25042541,1789221,42103763.0,17332197.0,17763070.0,1403286.0
496,181765,public,11714557.0,6741573.0,6928068.0,0,11528062.0,6602246.0,6508014.0,0,11622294.0,6958929.0,6403850.0,12514,12177373.0,5845178.0,7701427.0,39537,9738972.0,9582512.0,11627164.0,44800,12918274.0,7060990.0,14312773.0,164061,5666491.0,4694083.0,5981403.0,6136,4406953.0,4654558,4872002,2360,4189509.0,4432391,4850139,0,3771760.0,4107317,4735968,1000,3143109.0,3460627,4346868,9987,2256867.0,4544041,3860330,0,2940578.0,3763400,3593929,0,3015539,4245918,3937475,0,2819246.0,8409216.0,3817916.0,0.0
497,181783,public,109023236.0,49689216.0,54535832.0,21148,103746560.0,48381793.0,58837007.0,16989,93753637.0,47122618.0,51363878.0,21063,94411904.0,45397056.0,50000763.0,17641,89808197.0,42533697.0,50396895.0,360,82005328.0,42679805.0,49447866.0,4670,75756801.0,39772973.0,50328469.0,4198,64762224.0,40006081,46867618,21050,57900687.0,38256194,46282575,26456,49874306.0,36975172,41364586,28061,45484892.0,34403301,36092979,22916,43795215.0,32263826,33794410,17053,42264631.0,29469265,32752116,15032,38981780,30177919,34801583,26318,34672255.0,28458899.0,35587821.0,21363.0
